Timestamp,ServiceID,Pseudonym,Longitude,Latitude,Width,Length,Speed,Heading
12100,435,366,3430,15810,62,1023,978,1797
12200,575,506,17960,5890,62,1023,1300,2700
12300,365,296,-13860,5310,62,1023,854,900
12300,85,1350490027,-5730,5310,62,1023,979,900
12300,505,436,17020,6180,62,1023,994,2700
12400,295,1649760492,-8890,5310,62,1023,980,900
12400,575,506,17740,5890,62,1023,1210,2700
12500,225,424238335,-7330,5600,62,1023,974,900
12500,155,1189641421,-5710,5600,62,1023,999,900
12600,365,1102520059,-13630,5310,62,1023,901,900
12600,435,366,3430,15360,62,1023,991,1797
12600,575,506,17520,5890,62,1023,1208,2700
12800,85,1350490027,-5280,5310,62,1023,985,900
12800,575,506,17300,5890,62,1023,1207,2700
12800,505,436,16570,6180,62,1023,982,2700
12900,365,1102520059,-13380,5310,62,1023,939,900
12900,295,1649760492,-8450,5310,62,1023,995,900
13000,225,424238335,-6880,5600,62,1023,992,900
13000,155,1189641421,-5260,5600,62,1023,987,900
13000,575,506,17080,5890,62,1023,1222,2700
13100,435,366,3430,14910,62,1023,976,1797
13200,365,1102520059,-13120,5310,62,1023,975,900
13300,85,1350490027,-4840,5310,62,1023,994,900
13300,505,436,16130,6180,62,1023,993,2700
13400,295,1649760492,-8000,5310,62,1023,1000,900
13400,575,506,16650,5890,62,1023,1219,2700
13500,225,424238335,-6440,5600,62,1023,986,900
13500,155,1189641421,-4820,5600,62,1023,986,900
13600,435,1967513926,3430,14460,62,1023,983,1797
13700,365,1102520059,-12680,5310,62,1023,981,900
13800,85,1350490027,-4390,5310,62,1023,992,900
13800,575,506,16210,5890,62,1023,1217,2700
13800,505,436,15690,6180,62,1023,985,2700
13900,295,1649760492,-7560,5310,62,1023,988,900
14000,225,424238335,-5990,5600,62,1023,977,900
14000,155,1189641421,-4370,5600,62,1023,987,900
14100,435,1967513926,3440,14020,62,1023,980,1797
14200,365,1102520059,-12230,5310,62,1023,991,900
14200,575,506,15770,5890,62,1023,1215,2700
14300,85,1350490027,-3950,5310,62,1023,985,900
14300,505,1540383426,15240,6180,62,1023,979,2700
14400,295,1649760492,-7110,5310,62,1023,977,900
14500,225,424238335,-5550,5600,62,1023,975,900
14500,155,1189641421,-3930,5600,62,1023,975,900
14600,435,1967513926,3440,13570,62,1023,981,1797
14600,575,1303455736,15330,5890,62,1023,1220,2700
14700,365,1102520059,-11790,5310,62,1023,979,900
14800,85,1350490027,-3510,5310,62,1023,996,900
14800,505,1540383426,14800,6180,62,1023,979,2700
14900,295,1649760492,-6670,5310,62,1023,987,900
15000,225,521595368,-5100,5600,62,1023,998,900
15000,155,1189641421,-3490,5600,62,1023,981,900
15000,575,1303455736,14900,5890,62,1023,1216,2700
15100,435,1967513926,3440,13120,62,1023,999,1797
15200,365,1102520059,-11350,5310,62,1023,977,900
15300,85,1350490027,-3060,5310,62,1023,988,900
15300,505,1540383426,14360,6180,62,1023,980,2700
15400,295,1649760492,-6230,5310,62,1023,989,900
15400,575,1303455736,14460,5890,62,1023,1214,2700
15500,225,521595368,-4660,5600,62,1023,981,900
15500,155,1189641421,-3050,5600,62,1023,985,900
15600,435,1967513926,3440,12680,62,1023,1000,1797
15700,365,1102520059,-10900,5310,62,1023,979,900
15800,85,1350490027,-2620,5310,62,1023,979,900
15800,575,1303455736,14030,5890,62,1023,1206,2700
15800,505,1540383426,13910,6180,62,1023,999,2700
15900,295,1726956429,-5790,5310,62,1023,976,900
16000,225,861021530,-4210,5600,62,1023,990,900
16000,155,1189641421,-2600,5600,62,1023,996,900
16100,435,1967513926,3440,12230,62,1023,998,1797
16200,365,1102520059,-10460,5310,62,1023,984,900
16200,575,1303455736,13590,5890,62,1023,1211,2700
16300,85,1350490027,-2170,5310,62,1023,999,900
16300,505,1540383426,13470,6180,62,1023,994,2700
16400,295,1726956429,-5340,5310,62,1023,983,900
16500,225,861021530,-3770,5600,62,1023,981,900
16500,155,233665123,-2160,5600,62,1023,996,900
16600,435,1967513926,3450,11790,62,1023,977,1797
16600,575,1303455736,13160,5890,62,1023,1214,2700
16700,365,1102520059,-10020,5310,62,1023,982,900
16800,85,1350490027,-1730,5310,62,1023,983,900
16800,505,1540383426,13020,6180,62,1023,985,2700
16900,295,1726956429,-4900,5310,62,1023,985,900
17000,225,861021530,-3330,5600,62,1023,995,900
17000,155,233665123,-1710,5600,62,1023,988,900
17000,575,1303455736,12720,5890,62,1023,1222,2700
17100,435,1967513926,3450,11340,62,1023,992,1797
17200,365,1102520059,-9570,5310,62,1023,996,900
17300,85,1350490027,-1290,5310,62,1023,994,900
17300,505,1540383426,12580,6180,62,1023,982,2700
17400,295,1726956429,-4450,5310,62,1023,983,900
17400,575,1303455736,12280,5890,62,1023,1219,2700
17500,225,861021530,-2880,5600,62,1023,976,900
17500,155,233665123,-1270,5600,62,1023,988,900
17600,435,1967513926,3450,10890,62,1023,998,1797
17700,365,1102520059,-9130,5310,62,1023,982,900
17800,85,1350490027,-850,5310,62,1023,991,900
17800,575,1303455736,11840,5890,62,1023,1218,2700
17800,505,1540383426,12140,6180,62,1023,979,2700
17900,295,1726956429,-4010,5310,62,1023,985,900
18000,225,861021530,-2440,5600,62,1023,980,900
18000,155,233665123,-820,5600,62,1023,978,900
18100,435,1967513926,3450,10450,62,1023,974,1797
18200,365,1102520059,-8690,5310,62,1023,990,900
18200,575,1303455736,11400,5890,62,1023,1229,2700
18300,85,468703135,-400,5310,62,1023,993,900
18300,505,1801979802,11700,6180,62,1023,977,2700
18400,295,1726956429,-3570,5310,62,1023,995,900
18500,225,861021530,-2000,5600,62,1023,979,900
18500,155,233665123,-380,5600,62,1023,980,900
18600,435,1967513926,3450,10000,62,1023,977,1797
18600,575,1303455736,10970,5890,62,1023,1223,2700
18700,365,1102520059,-8240,5310,62,1023,986,900
18800,85,468703135,50,5310,62,1023,1000,900
18800,505,1801979802,11250,6180,62,1023,990,2700
18900,295,1726956429,-3120,5310,62,1023,979,900
19000,225,861021530,-1550,5600,62,1023,992,900
19000,155,233665123,60,5600,62,1023,981,900
19000,575,1303455736,10530,5890,62,1023,1228,2700
19100,435,1967513926,3460,9560,62,1023,993,1797
19200,365,1102520059,-7800,5310,62,1023,977,900
19300,85,468703135,490,5310,62,1023,996,900
19300,505,1801979802,10800,6180,62,1023,994,2700
19400,295,1726956429,-2680,5310,62,1023,994,900
19400,575,1303455736,10090,5890,62,1023,1223,2700
19500,225,861021530,-1110,5600,62,1023,982,900
19500,155,233665123,500,5600,62,1023,992,900
19600,435,635723058,3460,9110,62,1023,975,1797
19700,365,1102520059,-7360,5310,62,1023,988,900
19800,85,468703135,930,5310,62,1023,981,900
19800,575,1303455736,9660,5890,62,1023,1210,2700
19800,505,1801979802,10360,6180,62,1023,984,2700
19900,295,1726956429,-2240,5310,62,1023,988,900
20000,225,861021530,-660,5600,62,1023,996,900
20000,155,233665123,950,5600,62,1023,994,900
20100,435,635723058,3460,8660,62,1023,981,1797
20200,365,1102520059,-6920,5310,62,1023,999,900
20200,575,1303455736,9220,5890,62,1023,1215,2700
20300,85,468703135,1380,5310,62,1023,981,900
20300,505,1801979802,9920,6180,62,1023,985,2700
20400,295,1726956429,-1790,5310,62,1023,997,900
20500,225,861021530,-220,5600,62,1023,976,900
20500,155,233665123,1390,5600,62,1023,986,900
20600,435,635723058,3460,8220,62,1023,997,1797
20600,575,1125898167,8780,5890,62,1023,1210,2700
20700,365,1102520059,-6470,5310,62,1023,999,900
20800,85,468703135,1820,5310,62,1023,995,900
20800,505,1801979802,9470,6180,62,1023,985,2700
20900,295,1726956429,-1350,5310,62,1023,993,900
21000,225,861021530,220,5600,62,1023,986,900
21000,155,233665123,1830,5600,62,1023,978,900
21000,575,1125898167,8350,5890,62,1023,1219,2700
21100,435,635723058,3460,7770,62,1023,987,1797
21200,365,1102520059,-6030,5310,62,1023,999,900
21300,85,468703135,2260,5310,62,1023,987,900
21300,435,635723058,3470,7600,62,1023,927,1797
21300,505,2089018456,9030,6180,62,1023,991,2700
21400,295,1726956429,-900,5310,62,1023,984,900
21400,575,1125898167,7910,5890,62,1023,1229,2700
21500,225,861021530,660,5600,62,1023,985,900
21500,155,233665123,2280,5600,62,1023,978,900
21500,435,635723058,3470,7440,62,1023,843,1797
21700,365,1656478042,-5580,5310,62,1023,994,900
21700,435,635723058,3470,7300,62,1023,753,1797
21800,85,468703135,2710,5310,62,1023,979,900
21800,575,1125898167,7470,5890,62,1023,1223,2700
21800,505,2089018456,8590,6180,62,1023,988,2700
21900,295,1726956429,-460,5310,62,1023,979,900
21900,435,635723058,3470,7180,62,1023,664,1797
22000,225,861021530,1110,5600,62,1023,984,900
22000,155,233665123,2720,5600,62,1023,979,900
22100,435,1653377373,3470,7070,62,1023,575,1797
22200,365,1656478042,-5140,5310,62,1023,997,900
22200,575,1125898167,7030,5890,62,1023,1221,2700
22300,85,468703135,3150,5310,62,1023,977,900
22300,435,1653377373,3470,6980,62,1023,485,1797
22300,505,2089018456,8140,6180,62,1023,980,2700
22400,295,1914544919,-20,5310,62,1023,997,900
22500,225,861021530,1550,5600,62,1023,996,900
22500,155,756898537,3170,5600,62,1023,987,900
22500,435,1653377373,3470,6900,62,1023,400,1797
22600,575,1125898167,6590,5890,62,1023,1214,2700
22700,365,1656478042,-4700,5310,62,1023,990,900
22700,435,1653377373,3470,6840,62,1023,311,1797
22800,85,468703135,3590,5310,62,1023,977,900
22800,505,2089018456,7700,6180,62,1023,985,2700
22900,295,1914544919,430,5310,62,1023,999,900
22900,435,1653377373,3470,6800,62,1023,221,1797
23000,225,861021530,1990,5600,62,1023,980,900
23000,155,756898537,3610,5600,62,1023,981,900
23000,575,1125898167,6160,5890,62,1023,1208,2700
23100,435,1653377373,3470,6770,62,1023,131,1797
23200,365,1973594324,-4260,5310,62,1023,978,900
23300,85,468703135,4030,5310,62,1023,996,900
23300,435,1653377373,3470,6760,62,1023,48,1797
23300,505,2089018456,7260,6180,62,1023,992,2700
23400,295,1914544919,870,5310,62,1023,993,900
23400,575,1125898167,5720,5890,62,1023,1210,2700
23500,225,861021530,2440,5600,62,1023,973,900
23500,155,756898537,4050,5600,62,1023,988,900
23500,435,1653377373,3470,6760,62,1023,0,1797
23700,365,1973594324,-3810,5310,62,1023,987,900
23700,225,861021530,2600,5600,62,1023,883,900
23700,435,1653377373,3470,6760,62,1023,0,1797
23800,85,468703135,4480,5310,62,1023,980,900
23800,575,1125898167,5290,5890,62,1023,1213,2700
23800,505,2089018456,6810,6180,62,1023,979,2700
23900,225,861021530,2740,5600,62,1023,793,900
23900,295,1914544919,1310,5310,62,1023,998,900
23900,435,1653377373,3470,6760,62,1023,0,1797
24000,155,756898537,4490,5600,62,1023,976,900
24100,225,861021530,2880,5600,62,1023,706,900
24200,365,1973594324,-3360,5310,62,1023,997,900
24200,575,1125898167,4850,5890,62,1023,1216,2700
24300,225,861021530,2990,5610,62,1023,616,885
24300,85,468703135,4920,5310,62,1023,975,900
24300,505,2089018456,6370,6180,62,1023,989,2700
24400,295,1914544919,1760,5310,62,1023,993,900
24400,435,1653377373,3470,6750,62,1023,52,1797
24500,225,2038664370,3090,5620,62,1023,530,867
24500,155,756898537,4930,5600,62,1023,990,900
24600,435,1653377373,3470,6730,62,1023,103,1800
24600,575,1125898167,4410,5890,62,1023,1210,2700
24700,365,1973594324,-2920,5310,62,1023,984,900
24700,225,2038664370,3170,5640,62,1023,440,851
24800,85,1424268980,5360,5310,62,1023,984,900
24800,435,1653377373,3460,6710,62,1023,147,1804
24800,505,2089018456,5930,6180,62,1023,998,2700
24900,225,2038664370,3240,5640,62,1023,350,839
24900,295,184803526,2200,5310,62,1023,993,900
25000,155,756898537,5380,5600,62,1023,980,900
25000,435,1653377373,3460,6680,62,1023,192,1810
25000,575,1125898167,3970,5890,62,1023,1220,2700
25100,225,2038664370,3290,5650,62,1023,260,830
25200,365,1973594324,-2480,5310,62,1023,976,900
25200,435,1653377373,3450,6640,62,1023,220,1817
25300,225,2038664370,3320,5660,62,1023,170,824
25300,85,1424268980,5810,5310,62,1023,993,900
25300,505,2089018456,5480,6180,62,1023,990,2700
25400,295,184803526,2640,5310,62,1023,995,900
25400,575,1125898167,3540,5890,62,1023,1218,2700
25500,225,2038664370,3340,5660,62,1023,80,821
25500,155,756898537,5820,5600,62,1023,983,900
25500,435,1653377373,3440,6570,62,1023,290,1830
25700,365,1973594324,-2040,5310,62,1023,994,900
25700,225,2038664370,3340,5660,62,1023,0,820
25700,505,2089018456,5140,6180,62,1023,898,2700
25800,85,1424268980,6250,5310,62,1023,999,900
25800,435,1653377373,3430,6490,62,1023,308,1851
25800,575,1125898167,3100,5890,62,1023,1205,2700
25900,225,2038664370,3340,5660,62,1023,0,820
25900,295,184803526,3090,5310,62,1023,980,900
25900,505,2089018456,4990,6180,62,1023,808,2700
26000,155,756898537,6260,5600,62,1023,989,900
26100,225,2038664370,3350,5660,62,1023,52,819
26100,435,1653377373,3380,6410,62,1023,350,1912
26100,505,2089018456,4860,6180,62,1023,718,2707
26200,365,1973594324,-1590,5310,62,1023,975,900
26200,575,1125898167,2660,5890,62,1023,1220,2700
26300,225,2038664370,3360,5660,62,1023,99,819
26300,85,1424268980,6700,5310,62,1023,990,900
26300,435,1653377373,3350,6350,62,1023,381,1959
26300,505,2089018456,4730,6200,62,1023,702,2730
26400,295,749241873,3530,5310,62,1023,977,900
26500,225,2038664370,3390,5670,62,1023,141,818
26500,155,756898537,6710,5600,62,1023,985,900
26500,435,1653377373,3300,6300,62,1023,422,2023
26500,505,2089018456,4610,6240,62,1023,708,2776
26600,435,1653377373,3270,6280,62,1023,431,2067
26600,575,42999170,2230,5890,62,1023,1213,2700
26600,505,2089018456,4560,6270,62,1023,705,2820
26700,365,1973594324,-1150,5310,62,1023,995,900
26700,225,2038664370,3420,5680,62,1023,179,811
26700,435,1653377373,3230,6260,62,1023,447,2113
26700,505,2089018456,4500,6300,62,1023,719,2865
26800,85,1424268980,7140,5310,62,1023,996,900
26800,435,1653377373,3200,6240,62,1023,460,2161
26800,505,2089018456,4460,6340,62,1023,701,2919
26900,295,749241873,3970,5310,62,1023,999,900
26900,435,1653377373,3160,6220,62,1023,486,2211
26900,505,2089018456,4430,6400,62,1023,714,2992
27000,155,756898537,7150,5600,62,1023,990,900
27000,435,1653377373,3120,6210,62,1023,493,2278
27000,575,42999170,1790,5890,62,1023,1224,2700
27000,505,2089018456,4400,6450,62,1023,706,3065
27100,225,2038664370,3480,5720,62,1023,243,772
27100,435,1653377373,3070,6200,62,1023,518,2332
27100,505,2089018456,4370,6510,62,1023,701,3143
27200,365,1973594324,-710,5310,62,1023,980,900
27200,435,1653377373,3020,6190,62,1023,521,2386
27200,505,2089018456,4360,6580,62,1023,720,3227
27300,85,1424268980,7580,5310,62,1023,984,900
27300,435,1653377373,2980,6190,62,1023,525,2441
27300,505,2089018456,4350,6640,62,1023,703,3299
27400,295,749241873,4420,5310,62,1023,977,900
27400,435,1653377373,2930,6180,62,1023,547,2496
27400,575,42999170,1350,5890,62,1023,1221,2700
27400,505,2089018456,4340,6700,62,1023,708,3371
27500,225,2038664370,3570,5770,62,1023,277,722
27500,155,756898537,7600,5600,62,1023,983,900
27500,435,1653377373,2880,6180,62,1023,559,2536
27500,505,2089018456,4330,6760,62,1023,709,3428
27600,435,1653377373,2830,6180,62,1023,573,2572
27600,505,2089018456,4330,6830,62,1023,719,3472
27700,365,1973594324,-270,5310,62,1023,1000,900
27700,435,1653377373,2770,6180,62,1023,577,2608
27700,505,2089018456,4330,6900,62,1023,732,3517
27800,225,2038664370,3630,5810,62,1023,310,681
27800,85,1424268980,8020,5310,62,1023,980,900
27800,575,42999170,910,5890,62,1023,1208,2700
27800,505,2089018456,4330,6960,62,1023,741,3554
27900,295,749241873,4860,5310,62,1023,977,900
27900,435,1653377373,2670,6180,62,1023,594,2662
27900,505,2089018456,4330,7030,62,1023,752,3566
28000,155,756898537,8040,5600,62,1023,993,900
28000,505,2089018456,4330,7100,62,1023,770,3579
28100,225,2038664370,3710,5860,62,1023,348,635
28100,435,1653377373,2560,6180,62,1023,608,2681
28200,365,1973594324,170,5310,62,1023,985,900
28200,575,42999170,480,5890,62,1023,1205,2700
28300,85,1424268980,8470,5310,62,1023,990,900
28300,435,1653377373,2450,6180,62,1023,646,2700
28300,505,2089018456,4330,7320,62,1023,824,3597
28400,225,2038664370,3780,5920,62,1023,381,566
28400,295,749241873,5300,5310,62,1023,995,900
28500,155,756898537,8480,5600,62,1023,992,900
28500,435,1653377373,2320,6180,62,1023,687,2700
28600,225,2038664370,3820,5980,62,1023,388,523
28600,575,42999170,40,5890,62,1023,1215,2700
28600,505,2089018456,4330,7550,62,1023,854,3597
28700,365,1973594324,620,5310,62,1023,987,900
28800,225,2038664370,3860,6040,62,1023,418,476
28800,85,1424268980,8910,5310,62,1023,998,900
28900,295,749241873,5740,5310,62,1023,1000,900
28900,505,2089018456,4330,7790,62,1023,915,3597
29000,225,2038664370,3900,6110,62,1023,452,425
29000,155,756898537,8930,5600,62,1023,998,900
29000,435,1653377373,2000,6180,62,1023,754,2700
29000,575,42999170,-400,5890,62,1023,1222,2700
29200,365,1973594324,1060,5310,62,1023,980,900
29200,225,2038664370,3940,6180,62,1023,469,372
29200,505,2089018456,4330,8050,62,1023,959,3597
29300,85,1424268980,9360,5310,62,1023,982,900
29400,225,2038664370,3980,6260,62,1023,493,310
29400,295,749241873,6190,5310,62,1023,980,900
29400,575,42999170,-840,5890,62,1023,1212,2700
29500,155,756898537,9370,5600,62,1023,989,900
29500,435,1653377373,1650,6180,62,1023,820,2700
29500,505,2089018456,4320,8310,62,1023,975,3597
29600,225,2038664370,3990,6360,62,1023,536,252
29700,365,1973594324,1500,5310,62,1023,981,900
29800,225,2038664370,4000,6460,62,1023,573,200
29800,85,1424268980,9800,5310,62,1023,992,900
29800,575,42999170,-1280,5890,62,1023,1219,2700
29800,505,2089018456,4320,8580,62,1023,994,3597
29900,295,749241873,6630,5310,62,1023,994,900
29900,435,1653377373,1340,6180,62,1023,880,2700
30000,225,2038664370,4020,6560,62,1023,599,145
30000,155,756898537,9820,5600,62,1023,999,900
30200,365,1973594324,1950,5310,62,1023,996,900
30200,225,135497281,4030,6670,62,1023,611,90
30200,575,42999170,-1710,5890,62,1023,1208,2700
30300,85,1424268980,10240,5310,62,1023,984,900
30300,435,2084420925,1010,6180,62,1023,942,2700
30300,505,2089018456,4320,9030,62,1023,998,3597
30400,225,135497281,4040,6780,62,1023,625,73
30400,295,749241873,7070,5310,62,1023,980,900
30500,155,756898537,10260,5600,62,1023,990,900
30600,225,135497281,4040,6900,62,1023,648,52
30600,575,42999170,-2150,5890,62,1023,1223,2700
30700,365,1973594324,2390,5310,62,1023,984,900
30700,435,2084420925,660,6180,62,1023,983,2700
30800,225,135497281,4040,7020,62,1023,673,30
30800,85,1424268980,10690,5310,62,1023,974,900
30800,505,2089018456,4320,9470,62,1023,984,3597
30900,295,749241873,7520,5310,62,1023,997,900
31000,155,756898537,10710,5600,62,1023,983,900
31000,575,42999170,-2580,5890,62,1023,1217,2700
31100,435,1827336327,300,6180,62,1023,996,2700
31200,365,1973594324,2830,5310,62,1023,997,900
31200,225,135497281,4040,7270,62,1023,726,3597
31300,85,1424268980,11130,5310,62,1023,985,900
31300,505,2089018456,4320,9920,62,1023,985,3597
31400,295,749241873,7960,5310,62,1023,977,900
31400,575,1632621729,-3020,5890,62,1023,1221,2700
31500,155,1159126505,11150,5600,62,1023,994,900
31500,435,1827336327,-50,6180,62,1023,977,2700
31600,225,135497281,4040,7550,62,1023,778,3597
31700,365,1973594324,3280,5310,62,1023,996,900
31800,85,1424268980,11580,5310,62,1023,988,900
31800,575,1632621729,-3460,5890,62,1023,1217,2700
31800,505,2089018456,4320,10370,62,1023,979,3597
31900,295,1433925857,8400,5310,62,1023,979,900
32000,225,135497281,4040,7840,62,1023,833,3597
32000,155,1159126505,11600,5600,62,1023,996,900
32000,435,1827336327,-500,6180,62,1023,990,2700
32200,365,1973594324,3720,5310,62,1023,981,900
32200,575,1632621729,-3900,5890,62,1023,1227,2700
32300,225,135497281,4040,8080,62,1023,886,3597
32300,85,1424268980,12020,5310,62,1023,1000,900
32300,505,2089018456,4310,10810,62,1023,994,3597
32400,295,1433925857,8850,5310,62,1023,987,900
32500,155,1159126505,12040,5600,62,1023,976,900
32500,435,1827336327,-940,6180,62,1023,980,2700
32600,225,135497281,4040,8330,62,1023,942,3597
32600,575,1632621729,-4330,5890,62,1023,1205,2700
32700,365,1973594324,4170,5310,62,1023,994,900
32800,85,1424268980,12460,5310,62,1023,977,900
32800,505,2089018456,4310,11260,62,1023,991,3597
32900,225,135497281,4040,8590,62,1023,979,3597
32900,295,1433925857,9290,5310,62,1023,999,900
33000,155,1159126505,12480,5600,62,1023,987,900
33000,435,1827336327,-1380,6180,62,1023,996,2700
33000,575,1632621729,-4770,5890,62,1023,1227,2700
33200,365,84353895,4610,5310,62,1023,984,900
33200,225,135497281,4030,8860,62,1023,980,3597
33300,85,1424268980,12910,5310,62,1023,989,900
33300,505,2089018456,4310,11710,62,1023,994,3597
33400,295,2001100545,9740,5310,62,1023,993,900
33400,575,1632621729,-5210,5890,62,1023,1210,2700
